func_name,Deepseek-V3.2,Gemini-3.1-Flash-Lite-Preview,Qwen3-32B,Qwen3-Coder-30B-A3B-Instruct,GPT-5.4-mini,Deepseek-V4-Flash
JobTracker.getReasonForBlackList,0.923248712,0.917306368,0.918703661,0.917306368,0.843181147,0.917273474
PoissonDistribution.rawProbability,0.946788075,0.941243306,0.940030064,0.940761433,0.907988467,0.95489894
ClassUseWriter.getClassUseHeader,0.953586203,0.922643517,0.94258716,0.954258706,0.931089961,0.952681047
HttpMessage.setResponseBody,0.964546793,0.953182163,0.959874326,0.963936322,0.967083091,0.970105267
AkkaRpcActor.handleCallAsync,0.863356592,0.878843488,0.99532777,0.91130454,0.996267181,0.979374505
BaseLevel2.ger,0.981489247,0.984374582,0.978871892,0.989171508,0.980405558,0.968463392
CmsEntityBackend.createFromNativeWrapper,0.919520314,0.889161594,0.916072777,0.919162174,0.913276409,0.910378976
ClassLoaderUtil.getOrCreate,0.871422734,0.811543062,0.868880925,0.828929736,0.869671874,0.864995039
CmsUploadBean.createListener,0.990959678,0.976455534,0.959369491,0.977011268,0.94536731,0.9905571
QueryOptimizerFactory.newOptimizer,0.92388672,0.925492532,0.938079842,0.927128239,0.9136436,0.940289281
CmsDefaultWorkflowManager.getLabel,0.875431828,0.911650848,0.912126739,0.910544652,0.860332557,0.890132422
ForkJoinPool.tryCompensate,0.826255918,0.896401377,0.695556742,0.818684165,0.71681254,0.877668123
HttpBody.setLength,0.970871189,0.967383304,0.933826494,0.967839275,0.953181958,0.971264542
Util.mixHashCodes,0.93409873,0.911927171,0.951879368,0.914561846,0.903886567,0.933643004
GaliosFieldOps.divide,0.962667951,0.939736513,0.917596097,0.983997926,0.88876399,0.834272127
BackoffIdleStrategy.createBackoffIdleStrategy,0.938291932,0.966396943,0.950598669,0.951593805,0.960402975,0.953882143
MACCSFingerprinter.createPattern,0.985851358,0.985950064,0.985567615,0.905838773,0.889920861,0.985599576
QueryUtil.getSimilarityQuery,0.975782894,0.975747821,0.975405318,0.975907148,0.975546083,0.975020774
RodriguesRotationJacobian_F32.process,0.882540824,0.885695834,0.917768053,0.938493045,0.935970024,0.905685329
ClientConfig.setFlakeIdGeneratorConfigMap,0.989033869,0.997940506,0.997848081,0.997912354,0.997843511,0.997980717
INode.compareTo,0.941059105,0.934728131,0.924479724,0.931211707,0.919402659,0.929011169
CmsVfsDriver.internalReadParentId,0.931923987,0.896964798,0.893749663,0.907760835,0.887876187,0.90914071
OfflineEditsViewer.go,0.955809662,0.772030416,0.894571679,0.772548581,0.950941438,0.910253016
CmsFunctionRenderer.defaultHtml,0.759141388,0.71915197,0.813523163,0.780356924,0.674863093,0.805828785
DifferentialFunction.getValue,0.950086365,0.94977744,0.838479247,0.852107486,0.982021334,0.938724851
BinaryHashTable.spillPartition,0.941837048,0.936100705,0.938227605,0.916240193,0.931622663,0.921940108
SceneStructureMetric.getUnknownCameraParameterCount,0.979794631,0.97807406,0.867115874,0.944201667,0.979051514,0.959425046
ComputationGraph.initGradientsView,0.929779386,0.919811098,0.934802616,0.908491625,0.920945505,0.88787583
MatchingPointConfigPatternMatcher.getMatchingPoint,0.925212558,0.942082374,0.967994014,0.968629053,0.939541784,0.958021935
Validator.validateEmail,0.999882591,0.999876498,0.999892023,0.999912564,0.987533525,0.999863133
ApiUtils.getOptionalEnumParam,0.904915764,0.907661152,0.879668642,0.925236768,0.912085349,0.922396035
XMIDoclet.generateLogicalView,0.993841372,0.99414083,0.993941691,0.942699104,0.994100064,0.994364059
GroovyMain.processSockets,0.934086938,0.910137311,0.950806711,0.845429575,0.814842205,0.939248469
Json.schema,1,0.923286002,0.971895037,0.999878736,0.9998841,0.999892705
BlockPlacementPolicyHBase.chooseReplicaToDelete,0.935636345,0.925279229,0.912899192,0.938687064,0.946305165,0.931395677
Indexes.destroyIndexes,0.902214209,0.898507332,0.885283434,0.906163337,0.92848046,0.887618603
Log.localize,0.968294432,0.948462005,0.780010565,0.890090679,0.801735304,0.816641718
OperandStack.remove,0.889531848,0.874258803,0.873797314,0.873711874,0.875187084,0.874009239
FactoryDetectPoint.createHarris,0.949894963,0.939873374,0.958644376,0.955459522,0.957140325,0.95100709
ConnectLinesGrid.connectTry,0.848466303,0.841444606,0.953790795,0.878765488,0.905429143,0.92722078
OptionsParamCheckForUpdates.checkOnStart,0.937781482,0.812280172,0.949324969,0.824881688,0.898181619,0.933225446
Journal.refreshCachedData,0.773598872,0.821239252,0.76908796,0.840627286,0.878957715,0.703977857
UtilOpenKinect.bufferRgbToMsU8,0.864157473,0.891221218,0.972509074,0.877761926,0.973114569,0.873611222
CmsContentEditor.initFormPanel,0.91836941,0.931295678,0.856501421,0.862588642,0.877623268,0.880365379
MethodDocImpl.overriddenType,0.966015142,0.899698157,0.917371755,0.906098339,0.983544745,0.906965955
PoiChecker.checkPoiImport,0.865540847,0.868075689,0.968815294,0.765875478,0.956779667,0.817263048
CmsEditProjectDialog.actionCommit,0.858810616,0.867632635,0.896621048,0.862150657,0.927505462,0.873838004
Motion2DPanel.drawFeatures,0.911027836,0.911727888,0.903694467,0.910092126,0.925711267,0.90413024
HistoryReference.setNote,0.92828963,0.872317748,0.953313222,0.960030301,0.987810385,0.913578054
BindHandler.bind0,0.81666705,0.757103742,0.805775475,0.790229722,0.777219879,0.807969534
GeneratorSingleCluster.addTranslation,0.997111401,0.99709409,0.997301118,0.997065681,0.997275302,0.997565641
Runner.execute,0.757472898,0.774017148,0.67065011,0.640429828,0.816799418,0.826654665
UTF16.valueOf,0.989829264,0.988973197,0.923370849,0.936654621,0.932494137,0.990078777
InMemoryInvertedIndex.indexDense,0.98467184,0.984415906,0.985188343,0.984471368,0.987345477,0.985383014
ReUtil.extractMulti,0.920376301,0.953746426,0.91725243,0.923615325,0.961040428,0.917541384
ChemicalFilters.convertStereo,0.939419897,0.947344795,0.938702937,0.94046469,0.937970644,0.947131429
HttpMethodBase.getURI,0.916560269,0.924515931,0.81834768,0.843185196,0.928240215,0.923874566
AssociateSurfBasic.sort,0.94409953,0.945449964,0.899978051,0.944613294,0.934467578,0.932952194
NetworkTopology.getNode,0.99866564,0.998710022,0.999894679,0.998412635,0.999901792,0.998468847
ChemSequence.growChemModelArray,0.977700594,0.945289131,0.978577471,0.974478545,0.976942464,0.977420011
DefaultGroovyMethods.buffered,0.757604053,0.999887175,0.971081389,0.993636195,0.98652133,0.986377979
ItemCounter.set,0.973637638,0.972947518,0.972172125,0.984114519,0.984880535,0.972579754
DebugReaction.setProductCoefficients,0.999895198,0.999871017,0.999884767,0.944685541,0.999904771,0.999899064
FitLinesToContour.sanityCheckCornerOrder,0.795584877,0.860646101,0.860459345,0.862785044,0.93839708,0.835971368
NoFetchingInput.require,0.862719682,0.854358021,0.814209608,0.864617824,0.851786793,0.868070029
KeyPointsCircleRegularGrid.addTangents,0.932921613,0.911918612,0.923322158,0.918090809,0.929941333,0.966266053
HashUtil.MurmurHash3_x86_32,0.898708829,0.877992011,0.873356288,0.755317244,0.916722983,0.850323545
QueryAtomContainer.getBondOrderSum,0.918297669,0.917763964,0.918982385,0.95053182,0.918537402,0.917596955
PDBWriter.writeMolecule,0.900934315,0.88406453,0.889796961,0.919856636,0.898966529,0.867479906
AddOnLoader.checkAndInstallAddOnsNotInstalled,0.825290266,0.883424429,0.881503216,0.854814186,0.871264979,0.807191512
WKTParser.eatReal,0.927712585,0.843978218,0.848282145,0.924469116,0.890532228,0.863529984
RocksDBIncrementalRestoreOperation.restoreInstanceDirectoryFromPath,0.897470584,0.907209756,0.869048071,0.912581465,0.855152942,0.915482602
CmsMessages.keyWithParams,0.845087356,0.912807363,0.853845976,0.81954001,0.852678054,0.827194077
ParquetRecordReader.getCurrentReadPosition,0.866499525,0.8792893,0.856367378,0.816827863,0.950194091,0.954570916
ArrowSerde.addDataForArr,0.753244266,0.858338055,0.907867285,0.725744327,0.915681833,0.823028659
ClusterJoinManager.executeJoinRequest,0.902578153,0.85069368,0.920465181,0.918613536,0.944452204,0.97730384
CPSubsystemConfig.getGroupSize,0.955979447,0.954518814,0.93018911,0.937298397,0.944691494,0.931172724
SquareRegularClustersIntoGrids.checkNumberOfConnections,0.7271582,0.853586889,0.841091117,0.794177254,0.853178601,0.712256126
DatasetUrl.getProtocols,0.954881119,0.9410281,0.906508212,0.878865659,0.912321134,0.902612574
AmbiguityLibrary.init,0.961753501,0.943598679,0.983657114,0.976179377,0.973325217,0.966850715
WriterFactory.createWriter,0.927389484,0.923634414,0.934750392,0.916563752,0.937333111,0.935859801
CounterMap.isEmpty,0.875683971,0.801151897,0.79125754,0.79055142,0.792232218,0.803576477
CmsLockManager.internalSiblingLock,0.952227714,0.937484768,0.934291356,0.947002387,0.930349717,0.944013481
EstimateSceneCalibrated.addTriangulatedStereoFeatures,0.9323364,0.909264376,0.917484084,0.925203409,0.958528065,0.931033939
HadoopJob.getStatus,0.86192463,0.855981048,0.905963554,0.892743273,0.859470107,0.854132442
ZapHeadMethod.readResponseBody,0.941136425,0.892442434,0.959183088,0.939088759,0.941868727,0.94913183
GridGenerator.getCoordinatesFromGridPoint,0.935846032,0.937049667,0.924812835,0.937414115,0.924667768,0.936962524
TransliteratorIDParser.specsToSpecialInverse,0.937383536,0.930977686,0.765692093,0.917122282,0.922426139,0.951021621
ParquetRecordReader.seek,0.874273281,0.889719207,0.890611423,0.85683073,0.860784355,0.86390252
InMemoryCookieStore.addIndex,0.943233846,0.926049319,0.944324395,0.95899583,0.990926713,0.972599036
A_CmsTreeTabDataPreloader.getCommonSite,0.936485693,0.896061541,0.923073463,0.891057295,0.911045994,0.91729808
MigrationManager.sendShutdownOperation,0.847012899,0.959660976,0.931177859,0.843946473,0.938134062,0.950334137
QrCodePreciseDetector.setLensDistortion,0.931178443,0.966776176,0.960229184,0.966512073,0.960141669,0.979495797
HeaderInputStream.read,0.711711634,0.758180954,0.781118932,0.780181024,0.792276162,0.787412603
RaftNodeImpl.registerFuture,0.958222972,0.982505625,0.873544835,0.947517523,0.984737685,0.95876274
HarFileSystem.makeRelative,0.854216656,0.822589465,0.795247032,0.849093282,0.858906169,0.857395125
BlocksMap.addINodeForLoading,0.861618414,0.870617417,0.829971741,0.921063943,0.924947064,0.903981615
ExtensionSpider.getTargetUriOutOfScope,0.912480512,0.935062189,0.836951496,0.878119179,0.845691138,0.90973039
EvaluateSilhouette.evaluateClustering,0.894273834,0.887099157,0.917549343,0.9108111,0.939074203,0.892805212
StructureDiagramGenerator.getRingAtom,0.963264938,0.941738584,0.965425795,0.943783229,0.96478247,0.962538906
LinuxTaskController.initializeJob,0.91716237,0.955857448,0.931493761,0.933455483,0.95023826,0.958196927
DerInputStream.readString,0.990211046,0.990191658,0.990975836,0.990984613,0.990344614,0.991172303
CmsUserInfoDialog.getStatusForItem,0.967456977,0.979163016,0.963100717,0.980751763,0.967997989,0.968064605
SDBaseOps.matchConditionCount,0.999897458,0.999854205,0.999885573,0.999874299,0.999872184,0.999892144
ExtensionHelp.getHelpIcon,0.982638282,0.981950121,0.982931883,0.999886391,0.787067947,0.981972889
TimSort.countRunAndMakeAscending,0.99990111,1,0.970664092,0.999893978,0.970212581,0.997834596
DesktopUtil.browse,0.97979984,0.97993804,0.979319642,0.969450299,0.979805854,0.97979767
FlexibleLOF.computeLOFs,0.930743769,0.93063453,0.931286283,0.931577144,0.981333665,0.929720992
UtilWavelet.borderForwardLower,0.83733991,0.950029083,0.846753901,0.905693276,0.847937232,0.906318677
ClassNode.getField,0.968853255,0.969698491,0.999943586,0.972356305,0.999899243,0.989706916
ClassTree.allSubs,0.864581987,0.895608479,0.869851495,0.862001645,0.87053624,0.924466058
DocTreeMaker.defaultSentenceBreak,0.832099779,0.91551639,0.915744255,0.915850704,0.891860053,0.898210583
HttpUtil.decodeParams,0.972133853,0.968298272,0.96214571,0.983373191,0.95699661,0.972133853
Security.getSpiClass,0.913235798,0.964540226,0.930487208,0.963425531,0.974838397,0.964591502
BaseDistribution.inverseCumulativeProbability,0.967612525,0.931503423,0.963645839,0.914492346,0.872612402,0.918456723
DeltaIteration.parallelism,0.98906164,0.995528447,0.992307291,0.995741992,0.992120354,0.995722514
Selector.getCorrectedReceiver,0.914801317,0.768102289,0.907889729,0.870647097,0.76939451,0.835124659
TaskListenerManager.notifyTaskStart,0.94562664,0.945563269,0.928837925,0.945301682,0.928930462,0.945973299
SpiderParam.setParseRobotsTxt,1,0.998335943,0.999907833,0.998439812,0.999917208,0.999939684
ExtensionParams.removeSessionToken,0.999915179,0.999911784,0.999904936,0.999911179,0.991388952,0.9998878
CDKSubGraphHandler.set,0.999929856,0.999929856,0.999924962,0.99993141,0.620745379,0.999908593
CmsRelationFilter.filterWeak,0.99988231,0.999845619,0.999890783,0.999943022,0.999919879,0.999905148
NFRuleSet.format,0.935139861,0.950699007,0.952414636,0.947240169,0.889755819,0.900426045
AbstractFullProjection.projectScaledToDataSpace,0.998700973,0.999035589,0.999903298,0.998883388,0.999915385,0.998726568
PartitionStateManager.initializePartitionAssignments,0.91160323,0.893485905,0.931429394,0.859909169,0.923650396,0.90643713
CmsSearchControllerFacetRange.addFacetPart,0.898507535,0.905148478,0.892489524,0.890650659,0.886023502,0.874780195
SimpleCamera2Activity.displayDensityAdjusted,0.897045093,0.847711072,0.77550967,0.831879748,0.955562798,0.959450541
SimpleCache.remove,0.999889488,0.999877299,0.870081202,1,0.869924967,0.999889488
KeyUtil.getSecretKeyFactory,0.980106014,0.999921766,0.986727307,0.980553324,0.986694696,0.980638886
CmsBasicDialog.createResourceListPanelDirectly,0.929687366,0.943173361,0.945633461,0.938821725,0.981134051,0.934034402
JavacState.taintPackage,0.810069555,0.830640921,0.931198583,0.832083794,0.949996646,0.911006426
ChessboardCornerClusterFinder.growCluster,0.903626263,0.81664919,0.851271539,0.764390734,0.88875424,0.938679169
HashSlotArrayBase.ensure0,0.93862542,0.943075189,0.930509094,0.917038574,0.938490705,0.940460015
ServerSocket.getSoTimeout,0.98394833,0.983925775,0.995715481,0.984210792,0.995621591,0.983771676
CoronaClient.killSession,0.901886249,0.935912242,0.863363856,0.884690291,0.899271968,0.936374198
MemberGroupConfig.setInterfaces,0.988807485,0.989268982,0.970416063,0.988938922,0.988807485,0.988793476
NestedSerializersSnapshotDelegate.readNestedSerializerSnapshots,0.979867173,0.950099904,0.993852719,0.950645794,0.993405677,0.950044659
CmsAttributeValueView.setCompactMode,0.838304065,0.90049256,0.877941071,0.917861411,0.885741217,0.911498585
ResourceGroovyMethods.append,0.976352208,0.975127189,0.977501787,0.976576908,0.942986102,0.97689563
NioGroovyMethods.append,0.930084055,0.989945705,0.942062518,0.950947629,0.941203523,0.990086972
FSNamesystem.setQuota,0.968397692,0.979682684,0.978047044,0.98069658,0.980823791,0.983497446
CmsMessageBundleEditor.saveAction,0.88513768,0.895972964,0.955914846,0.915681519,0.935676913,0.856766748
CmsAdditionalInfosDialog.addAddInfoLayout,0.846925373,0.845241644,0.986633189,0.986643222,0.986932628,0.986670189
FileCopier.internalCopyDirContent,0.924903227,0.98353232,0.922028075,0.933009078,0.9412295,0.8884404
CanonicalLabeler.isInvPart,0.948979428,0.905523734,0.950896308,0.843797355,0.950211106,0.900562501
SqlFunctionUtils.rpad,0.957730495,0.973779927,0.989101181,0.959996829,0.986133882,0.959977058
CLIQUEUnit.join,0.940606024,0.925923834,0.909780609,0.765951289,0.871553749,0.903788297
SpiderScan.pauseScan,0.999893122,0.999895279,0.999946125,0.999928805,0.999900914,0.999895279
UnicodeSet.containsAll,0.914156522,0.861888326,0.855398153,0.874952425,0.897038669,0.857964416
Variable.setCachedData,0.94428598,0.914639425,0.910508045,0.916498905,0.949246479,0.911888016
TechSet.print,0.967083623,0.948487007,0.966133038,0.963731744,0.961398297,0.961624102
NNStorage.format,0.930727319,0.924060212,0.942708684,0.924138141,0.943475537,0.982981308
JmaTables.getParamTime,0.915485061,0.865675396,0.952102024,0.901665729,0.942130946,0.926965641
GraphUtils.tarjan,0.999893297,0.971758042,0.964999187,0.895364794,0.999894239,0.912762755
CompositeRecordReader.key,0.97624776,0.954839461,0.80771817,0.847613597,0.975999671,0.955673057
LoggingUtil.message,0.999872067,0.999930705,0.997250228,0.999911758,0.997116449,0.99989475
CSSClass.checkCSSStatements,0.999897206,0.999897206,0.999913597,0.999896537,0.999919324,0.99989881
GridHorizCoordSys.addGDSparams,0.911317146,0.922036032,0.71833585,0.867556267,0.907726395,0.943619301
DebugAminoAcid.getBondNumber,0.951105124,0.901160396,0.900849393,0.950985828,0.901160396,0.950378538
ArrayMerkleTree.updateBranch,0.894878941,0.908859592,0.893798595,0.90305755,0.876876159,0.853022622
SubWriterHolderWriter.addInheritedMemberSummary,0.91933728,0.993087346,0.961313271,0.993248083,0.992972726,0.993237937
FormatUtil.appendSpace,0.958554835,0.99987593,0.996777481,0.972037736,0.996672631,0.926338369
ChemModelManipulator.getRelevantAtomContainer,0.959879645,0.959524547,0.931375028,0.937173067,0.93973774,0.959774356
MeanShiftPeak.search,0.907140342,0.898461662,0.860962785,0.908456169,0.881325884,0.903672032
KeyPointsCircleHexagonalGrid.process,0.812858878,0.958133257,0.812447684,0.872671478,0.968881987,0.872491931
GeometricCumulativeDoubleBondFactory.axial2DEncoder,0.976753645,0.912967927,0.905860749,0.961875733,0.928409865,0.961821665
DFSUtil.getInfoServer,0.945173586,0.918193588,0.90230905,0.923516413,0.91878836,0.906606989
CmsToolManager.getParent,0.875651898,0.943597622,0.927844737,0.952333763,0.959534012,0.817176366
ErrorResponse.buildException,0.847841066,0.821799513,0.949617384,0.731478575,0.88314816,0.79890248
CheckpointListener.availableCheckpoints,0.794854639,0.8355377,0.921506525,0.887059023,0.903444859,0.849811879
MapRecordStore.set,0.917287018,0.937651263,0.930641602,0.965688964,0.862917291,0.935127057
QueueContainer.mapIterateAndRemove,0.948907859,0.947957057,0.980819955,0.95584073,0.952960162,0.948801958
QueryRunner.runPartitionScanQueryOnPartitionChunk,0.970058809,0.950996775,0.956397215,0.954759437,0.941568185,0.926663469
Config.findRingbufferConfig,0.99990171,0.999935172,0.999905475,0.999908917,0.999916399,0.999896105
TransTypes.retype,0.909979849,0.944907803,0.879033429,0.919455981,0.947571414,0.889148283
