func_name,deepseekv3.2_ires,deepseekv4-flash_ires,Qwen3-Coder-30B-A3B-Instruct_ires,gpt-5.4-mini_ires,Qwen3-32B_ires,gemini-3.1-flash-lite-preview_ires
CmsXmlGroupContainer.fillResource,0.865428921,0.843885157,0.818197384,0.873172251,0.837636682,0.897932893
JobTracker.getReasonForBlackList,0.917037186,0.927259664,0.846301083,0.91393094,0.917306368,0.940605178
PoissonDistribution.rawProbability,0.943018644,0.862138418,0.920898555,0.961271362,0.940761433,0.958762895
ClassUseWriter.getClassUseHeader,0.961161187,0.99015131,0.969493834,0.959130018,0.954258706,0.891810424
HttpMessage.setResponseBody,0.963634787,0.962027021,0.963606255,0.973291277,0.963936322,0.98103552
AkkaRpcActor.handleCallAsync,0.860135058,0.904677122,0.983493798,0.726777606,0.91130454,0.944453764
BaseLevel2.ger,0.988053347,0.989736632,0.978611612,0.90089153,0.989171508,0.986599489
CmsEntityBackend.createFromNativeWrapper,0.921850532,0.931734485,0.8489986,0.871501742,0.919162174,0.892206325
ClassLoaderUtil.getOrCreate,0.726904375,0.838826223,0.835592171,0.898236406,0.828929736,0.847680278
CmsUploadBean.createListener,0.961030014,0.970532589,0.978527262,0.933091097,0.977011268,0.964009098
QueryOptimizerFactory.newOptimizer,0.927458633,0.924835733,0.937008804,0.912836849,0.927128239,0.771392325
CmsDefaultWorkflowManager.getLabel,0.890541106,0.910924563,0.911757586,0.895878151,0.910544652,0.978825408
ForkJoinPool.tryCompensate,0.825536977,0.793145915,0.712417743,0.838559778,0.818684165,0.804957761
HttpBody.setLength,0.973904677,0.951033684,0.959547522,0.899643803,0.967839275,0.957594195
Util.mixHashCodes,0.914321249,0.910057935,0.912018254,0.91407424,0.914561846,0.9089583
GaliosFieldOps.divide,0.986774586,0.983391826,0.968693673,0.937375399,0.983997926,0.970821825
BackoffIdleStrategy.createBackoffIdleStrategy,0.950101118,0.949809663,0.959182177,0.963877193,0.951593805,0.965349361
MACCSFingerprinter.createPattern,0.985517379,0.985381607,0.871271522,0.909856848,0.905838773,0.999901155
QueryUtil.getSimilarityQuery,0.97508231,0.974935885,0.975281708,0.975749124,0.975907148,0.975729691
RodriguesRotationJacobian_F32.process,0.861163513,0.921200062,0.913791152,0.951858775,0.938493045,0.955321164
ClientConfig.setFlakeIdGeneratorConfigMap,0.997926678,0.988470842,0.997837358,0.999867809,0.997912354,0.988975506
INode.compareTo,0.931581434,0.91308841,0.918762843,0.979910629,0.931211707,0.92801493
CmsVfsDriver.internalReadParentId,0.92303909,0.922263161,0.897537043,0.939206022,0.907760835,0.933633017
OfflineEditsViewer.go,0.773897477,0.921752969,0.918475132,0.775276375,0.772548581,0.920616144
CmsFunctionRenderer.defaultHtml,0.771701312,0.661142773,0.655816688,0.653824854,0.780356924,0.853201697
DifferentialFunction.getValue,0.853563152,0.982966687,0.914531082,0.856289294,0.852107486,0.85186683
BinaryHashTable.spillPartition,0.936871264,0.939674222,0.937804689,0.943371533,0.916240193,0.915182501
SceneStructureMetric.getUnknownCameraParameterCount,0.875303541,0.979046486,0.875739909,0.998732123,0.944201667,0.97894944
ComputationGraph.initGradientsView,0.908711507,0.88688682,0.930900235,0.892868492,0.908491625,0.929880708
MatchingPointConfigPatternMatcher.getMatchingPoint,0.969042393,0.968724719,0.968319849,0.9485209,0.968629053,0.967991633
Validator.validateEmail,0.999887016,0.99989157,0.999944955,0.668378115,0.999912564,0.999939962
ApiUtils.getOptionalEnumParam,0.914190446,0.90493515,0.909442105,0.901611705,0.925236768,0.894361106
XMIDoclet.generateLogicalView,0.942682313,0.99415857,0.994501226,0.994139471,0.942699104,0.837020076
GroovyMain.processSockets,0.856887895,0.867077157,0.819396066,0.880775233,0.845429575,0.878792283
Json.schema,0.999866333,0.999882605,0.974310489,0.974017354,0.999878736,0.999892705
BlockPlacementPolicyHBase.chooseReplicaToDelete,0.818621191,0.944440921,0.81102549,0.90896285,0.938687064,0.806735716
Indexes.destroyIndexes,0.909517157,0.926775364,0.905155962,0.94931672,0.906163337,0.923901297
Log.localize,0.918642652,0.80949748,0.935243291,0.837001537,0.890090679,0.917564371
OperandStack.remove,0.87390012,0.875082059,0.874257111,0.860387694,0.873711874,0.86136234
FactoryDetectPoint.createHarris,0.959313963,0.948084712,0.956320513,0.980756811,0.955459522,0.962896025
ConnectLinesGrid.connectTry,0.866830418,0.950409217,0.869923235,0.914564803,0.878765488,0.858986026
OptionsParamCheckForUpdates.checkOnStart,0.824358527,0.874947502,0.855722246,0.894555189,0.824881688,0.93217732
Journal.refreshCachedData,0.831257993,0.932988988,0.94906355,0.935914118,0.840627286,0.855772346
UtilOpenKinect.bufferRgbToMsU8,0.887274666,0.93922748,0.957101111,0.933817968,0.877761926,0.981368683
CmsContentEditor.initFormPanel,0.859210832,0.892278452,0.897410118,0.866174036,0.862588642,0.857197772
MethodDocImpl.overriddenType,0.905175485,0.983234346,0.916665322,0.983604444,0.906098339,0.963192507
PoiChecker.checkPoiImport,0.816143297,0.951012359,0.965769408,0.941713628,0.765875478,0.954122991
CmsEditProjectDialog.actionCommit,0.860773197,0.862226036,0.86578249,0.883925057,0.862150657,0.891887061
Motion2DPanel.drawFeatures,0.911517814,0.907033518,0.895688232,0.88809947,0.910092126,0.920910655
HistoryReference.setNote,0.952956296,0.944505465,0.949644742,0.782996158,0.960030301,0.897513192
BindHandler.bind0,0.812334848,0.794488465,0.795805129,0.804123549,0.790229722,0.77698498
GeneratorSingleCluster.addTranslation,0.997101728,0.997111401,0.999932553,0.693548113,0.997065681,0.997263119
Runner.execute,0.550342221,0.690197575,0.554612203,0.676378507,0.640429828,0.575824977
UTF16.valueOf,0.941312887,0.941834047,0.941849073,0.897307191,0.936654621,0.941428117
InMemoryInvertedIndex.indexDense,0.985020589,0.987543827,0.985158229,0.984787041,0.984471368,0.987303725
ReUtil.extractMulti,0.92175551,0.943301098,0.924299093,0.840792452,0.923615325,0.920035955
ChemicalFilters.convertStereo,0.938745293,0.937355352,0.939026103,0.937491478,0.94046469,0.938588184
HttpMethodBase.getURI,0.846948062,0.898418076,0.903503309,0.884081565,0.843185196,0.81228588
AssociateSurfBasic.sort,0.945115018,0.975152209,0.886784305,0.900081536,0.944613294,0.944695871
NetworkTopology.getNode,0.998701165,0.97709445,0.998494818,0.999918395,0.998412635,0.982357913
ChemSequence.growChemModelArray,0.976519831,0.978148288,0.978261847,0.974752352,0.974478545,0.975764075
DefaultGroovyMethods.buffered,0.993597656,0.999894506,0.985998105,0.999888687,0.993636195,0.999938182
ItemCounter.set,0.972977895,0.972660094,0.973263393,0.984310143,0.984114519,0.984007687
DebugReaction.setProductCoefficients,0.945145004,0.999904449,0.999867617,0.869847649,0.944685541,0.99988789
FitLinesToContour.sanityCheckCornerOrder,0.886423457,0.913645515,0.931927549,0.95656086,0.862785044,0.887801543
NoFetchingInput.require,0.85234869,0.91199191,0.871321216,0.898739388,0.864617824,0.917023496
KeyPointsCircleRegularGrid.addTangents,0.889702844,0.899482618,0.909688855,0.912591533,0.918090809,0.919634309
HashUtil.MurmurHash3_x86_32,0.821928026,0.761357588,0.75765518,0.762172244,0.755317244,0.754104297
QueryAtomContainer.getBondOrderSum,0.952293288,0.951363713,0.949975143,0.950224322,0.95053182,0.95083948
PDBWriter.writeMolecule,0.881274673,0.898036177,0.88853721,0.894229711,0.919856636,0.891102515
AddOnLoader.checkAndInstallAddOnsNotInstalled,0.860611976,0.942884433,0.853637511,0.845588079,0.854814186,0.850657082
WKTParser.eatReal,0.913950353,0.85374799,0.850006402,0.93848514,0.924469116,0.933526082
RocksDBIncrementalRestoreOperation.restoreInstanceDirectoryFromPath,0.904928523,0.886972843,0.881958047,0.952195581,0.912581465,0.858251984
CmsMessages.keyWithParams,0.82061466,0.839788429,0.847917203,0.861882553,0.81954001,0.867370538
ParquetRecordReader.getCurrentReadPosition,0.835587463,0.866604265,0.866326884,0.901708019,0.816827863,0.866420128
ArrowSerde.addDataForArr,0.80230916,0.853582743,0.801001506,0.785166583,0.725744327,0.85881766
ClusterJoinManager.executeJoinRequest,0.917069225,0.927207232,0.837912997,0.927382119,0.918613536,0.917929122
CPSubsystemConfig.getGroupSize,0.940222406,0.908731203,0.934964679,0.940971089,0.937298397,0.966370452
SquareRegularClustersIntoGrids.checkNumberOfConnections,0.793709185,0.819986283,0.833409548,0.920714344,0.794177254,0.741254456
DatasetUrl.getProtocols,0.832351984,0.921853937,0.87996116,0.91149025,0.878865659,0.925450163
AmbiguityLibrary.init,0.979923925,0.967758457,0.863506443,0.937292592,0.976179377,0.975163021
WriterFactory.createWriter,0.923046221,0.948322844,0.943725224,0.951971767,0.916563752,0.933454704
CounterMap.isEmpty,0.802622763,0.828308279,0.793747576,0.888442623,0.79055142,0.790034579
CmsLockManager.internalSiblingLock,0.953018013,0.947762784,0.945162264,0.941740202,0.947002387,0.928514245
EstimateSceneCalibrated.addTriangulatedStereoFeatures,0.916040565,0.917552768,0.91985536,0.9384439,0.925203409,0.898289893
HadoopJob.getStatus,0.864133184,0.856285854,0.923521533,0.939103049,0.892743273,0.839151367
ZapHeadMethod.readResponseBody,0.952048246,0.930217429,0.94329825,0.90982978,0.939088759,0.916665214
GridGenerator.getCoordinatesFromGridPoint,0.936736926,0.924299456,0.924299456,0.934181478,0.937414115,0.934444822
TransliteratorIDParser.specsToSpecialInverse,0.916098114,0.901424989,0.923086194,0.942132454,0.917122282,0.933584981
ParquetRecordReader.seek,0.822005085,0.845997209,0.905419383,0.859838986,0.85683073,0.893331851
InMemoryCookieStore.addIndex,0.934250068,0.969116103,0.972473201,0.999902216,0.95899583,0.967016513
A_CmsTreeTabDataPreloader.getCommonSite,0.863277591,0.924594453,0.913498626,0.92034436,0.891057295,0.869441684
MigrationManager.sendShutdownOperation,0.861807507,0.806770465,0.80187019,0.848754128,0.843946473,0.848940963
QrCodePreciseDetector.setLensDistortion,0.966328187,0.967054146,0.935664985,0.893271551,0.966512073,0.919064611
HeaderInputStream.read,0.78695706,0.891813483,0.892241239,0.786326378,0.780181024,0.759791831
RaftNodeImpl.registerFuture,0.946885338,0.94712697,0.945471844,0.97464347,0.947517523,0.946299767
HarFileSystem.makeRelative,0.873511925,0.817654965,0.853942006,0.864603037,0.849093282,0.84757983
BlocksMap.addINodeForLoading,0.920563957,0.921344588,0.915635612,0.988744192,0.921063943,0.989038204
ExtensionSpider.getTargetUriOutOfScope,0.878433134,0.842556352,0.813694271,0.880550144,0.878119179,0.848150962
EvaluateSilhouette.evaluateClustering,0.895134801,0.917553705,0.860572882,0.939299472,0.9108111,0.883465223
StructureDiagramGenerator.getRingAtom,0.964303419,0.961838422,0.9645651,0.946568101,0.943783229,0.964506072
LinuxTaskController.initializeJob,0.909368667,0.96962297,0.934746854,0.922289222,0.933455483,0.857768837
DerInputStream.readString,0.990949016,0.99117879,0.990175261,0.995212356,0.990984613,0.989796052
CmsUserInfoDialog.getStatusForItem,0.980886341,0.973916201,0.97448551,0.960214376,0.980751763,0.979114163
SDBaseOps.matchConditionCount,0.999848885,1,0.999890601,0.789252859,0.999874299,0.999890093
ExtensionHelp.getHelpIcon,0.999709985,0.975082726,0.999914844,0.999917541,0.999886391,0.999886228
TimSort.countRunAndMakeAscending,0.997684044,1,0.969333435,0.982526554,0.999893978,0.999932174
DesktopUtil.browse,0.969244819,0.999932122,0.969743751,0.999903316,0.969450299,0.999916791
FlexibleLOF.computeLOFs,0.930732919,0.930847104,0.930489,0.929433288,0.931577144,0.929985952
UtilWavelet.borderForwardLower,0.905149552,0.898189815,0.828807656,0.872275948,0.905693276,0.917876162
ClassNode.getField,0.971138914,0.989711038,0.999867821,0.999890849,0.972356305,0.997623959
ClassTree.allSubs,0.862414307,0.885555959,0.919871436,0.880556446,0.862001645,0.913643894
DocTreeMaker.defaultSentenceBreak,0.863222506,0.960009776,0.965978256,0.851908922,0.915850704,0.96248977
HttpUtil.decodeParams,0.956967526,0.893892246,0.886845934,0.965282452,0.983373191,0.912997985
Security.getSpiClass,0.951088898,0.987904865,0.969397192,0.981925994,0.963425531,0.989593107
BaseDistribution.inverseCumulativeProbability,0.902873731,0.926885919,0.936482889,0.847674306,0.914492346,0.955192069
DeltaIteration.parallelism,0.988458118,0.995892764,0.995788389,0.995588076,0.995741992,0.995846405
Selector.getCorrectedReceiver,0.77483047,0.819789324,0.816540144,0.763573401,0.870647097,0.955556775
TaskListenerManager.notifyTaskStart,0.945918109,0.957445257,0.928846773,0.944892962,0.945301682,0.994476986
SpiderParam.setParseRobotsTxt,0.998197274,0.999856845,0.999918565,0.956102444,0.998439812,0.999918565
ExtensionParams.removeSessionToken,0.999907183,0.999908861,0.999890544,0.999935175,0.999911179,0.999952203
CDKSubGraphHandler.set,0.999909965,0.999915591,0.999929856,0.75776322,0.99993141,0.999909356
CmsRelationFilter.filterWeak,0.999916885,0.999915011,1,0.999924899,0.999943022,0.999890783
NFRuleSet.format,0.943293683,0.895393208,0.915361396,0.958558122,0.947240169,0.88068935
AbstractFullProjection.projectScaledToDataSpace,0.998749394,0.998854058,0.999922836,1,0.998883388,0.998718116
PartitionStateManager.initializePartitionAssignments,0.853874292,0.869698916,0.900385903,0.901164088,0.859909169,0.876596312
CmsSearchControllerFacetRange.addFacetPart,0.8929918,0.908414017,0.911689203,0.908518472,0.890650659,0.851448072
SimpleCamera2Activity.displayDensityAdjusted,0.83264545,0.860078838,0.816588172,0.849354061,0.831879748,0.897891394
SimpleCache.remove,0.999886424,0.999902836,0.870879798,0.823223754,1,0.999843312
KeyUtil.getSecretKeyFactory,0.980503735,0.980583744,0.986571554,0.980638886,0.980553324,0.986651467
CmsBasicDialog.createResourceListPanelDirectly,0.935841419,0.928122095,0.946751049,0.950555659,0.938821725,0.951938796
JavacState.taintPackage,0.827670405,0.945571881,0.939433032,0.962175931,0.832083794,0.948379244
ChessboardCornerClusterFinder.growCluster,0.912125817,0.749347057,0.696396894,0.961989135,0.764390734,0.905454313
HashSlotArrayBase.ensure0,0.935674833,0.92535592,0.937142511,0.934429244,0.917038574,0.929801223
ServerSocket.getSoTimeout,0.983950034,0.977614044,0.995762017,0.876458605,0.984210792,0.995439461
CoronaClient.killSession,0.89506329,0.875238844,0.891163728,0.871661575,0.884690291,0.937626039
MemberGroupConfig.setInterfaces,0.988735242,0.989071655,0.988712663,0.988748701,0.988938922,0.989147325
NestedSerializersSnapshotDelegate.readNestedSerializerSnapshots,0.950562668,0.990298995,0.99795357,0.953038253,0.950645794,0.973892572
CmsAttributeValueView.setCompactMode,0.89253525,0.865755029,0.84603917,0.855918695,0.917861411,0.811190109
ResourceGroovyMethods.append,0.97699275,0.978003391,0.97406546,0.99984813,0.976576908,0.977088719
NioGroovyMethods.append,0.99024565,0.988363294,0.927704324,0.987548933,0.950947629,0.9170632
FSNamesystem.setQuota,0.979980997,0.980468162,0.980216587,0.964552514,0.98069658,0.975829259
CmsMessageBundleEditor.saveAction,0.940467324,0.86619706,0.91898232,0.875929084,0.915681519,0.961266396
CmsAdditionalInfosDialog.addAddInfoLayout,0.986650175,0.986413693,0.986581113,0.986932628,0.986643222,0.986581113
FileCopier.internalCopyDirContent,0.933009078,0.981672031,0.946702498,0.946699561,0.933009078,0.954358827
CanonicalLabeler.isInvPart,0.828187837,0.930422679,0.900855964,0.836181794,0.843797355,0.832941835
SqlFunctionUtils.rpad,0.960557443,0.991511592,0.948300551,0.985829775,0.959996829,0.969258403
CLIQUEUnit.join,0.795637943,0.847360327,0.836516094,0.869404458,0.765951289,0.834734118
SpiderScan.pauseScan,0.999883312,0.999902244,0.999907168,0.943086843,0.999928805,0.999905029
UnicodeSet.containsAll,0.902593542,0.827321016,0.875381446,0.939884704,0.874952425,0.821437067
Variable.setCachedData,0.927429886,0.93923052,0.952456652,0.920167846,0.916498905,0.930231425
TechSet.print,0.961022117,0.963713294,0.958443897,0.934847464,0.963731744,0.964139917
NNStorage.format,0.924606926,0.987778039,0.942375515,0.928715421,0.924138141,0.85848324
JmaTables.getParamTime,0.914931808,0.930103871,0.909385158,0.951121085,0.901665729,0.944618254
GraphUtils.tarjan,0.895991807,0.803034874,0.810431668,0.799621909,0.895364794,0.826941833
CompositeRecordReader.key,0.863268328,0.84263845,0.995215267,0.676127856,0.847613597,0.869875137
LoggingUtil.message,0.996648391,0.997012296,0.997135471,0.641192648,0.999911758,0.99730109
CSSClass.checkCSSStatements,1,0.999897206,0.999896884,0.999897206,0.999896537,0.999885587
GridHorizCoordSys.addGDSparams,0.873798969,0.85709623,0.832126801,0.882454587,0.867556267,0.880950091
DebugAminoAcid.getBondNumber,0.900858678,0.912369634,0.900798668,0.367073029,0.950985828,0.899285249
ArrayMerkleTree.updateBranch,0.9101892,0.876933628,0.876319735,0.928798211,0.90305755,0.924605988
SubWriterHolderWriter.addInheritedMemberSummary,0.99310182,0.993329746,0.99309404,0.993117049,0.993248083,0.993475771
FormatUtil.appendSpace,0.973328839,0.99349658,0.993344373,0.999882577,0.972037736,0.976885677
ChemModelManipulator.getRelevantAtomContainer,0.936680781,0.935599745,0.932768838,0.955885035,0.937173067,0.936505445
MeanShiftPeak.search,0.908505039,0.858670027,0.87272084,0.935615033,0.908456169,0.864872378
KeyPointsCircleHexagonalGrid.process,0.873946973,0.870365986,0.768706656,0.395557221,0.872671478,0.814812654
GeometricCumulativeDoubleBondFactory.axial2DEncoder,0.961664533,0.887938006,0.872790066,0.925167702,0.961875733,0.9169909
DFSUtil.getInfoServer,0.93335742,0.945343113,0.897963565,0.922516827,0.923516413,0.927943199
CmsToolManager.getParent,0.932957125,0.928732793,0.93926083,0.938446987,0.952333763,0.909259787
ErrorResponse.buildException,0.665929718,0.717522788,0.715744666,0.760998744,0.731478575,0.798367604
CheckpointListener.availableCheckpoints,0.831123225,0.82431934,0.891119688,0.833306467,0.887059023,0.801096094
MapRecordStore.set,0.940056823,0.963437749,0.887600557,0.962936183,0.965688964,0.897433937
QueueContainer.mapIterateAndRemove,0.955747096,0.921702821,0.922756612,0.928303217,0.95584073,0.932073058
QueryRunner.runPartitionScanQueryOnPartitionChunk,0.930975789,0.901908468,0.95973492,0.954172453,0.954759437,0.932861918
Config.findRingbufferConfig,0.999896105,0.999910229,0.99990171,0.999916709,0.999908917,0.999916581
